business_id,name,city,state,postal_code,latitude,longitude,stars,review_count,is_open,outdoorseating,restaurantsdelivery,restaurantstakeout,restaurantsreservations,businessacceptscreditcards,goodforkids,hastv,caters,wifi,alcohol,restaurantspricerange2,fast_food,casual_dining,fine_dining,bars_nightlife,coffee_dessert,ethnic_food,pizza_italian,healthy_options,seafood,buffet,num_category_groups,days_open,open_weekend
ASEt7HnmxVXYr3fezrahCA,Ob's Jamaican Restaurant,Chester,PA,19013,39.8406648,-75.3714984254,4.0,29,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,,,none,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
kUHCfupbNq-xw_zO42_GqA,Sophia's Cucina + Enoteca,St. Petersburg,FL,33713,27.7712883,-82.6654751,4.0,78,0,,,1.0,1.0,1.0,,1.0,,,ufull_bar,2.0,0,0,0,0,0,0,1,0,0,0,1,6,1
mknZgnlDChUeaq461E2TKg,Kat's Bar & Grill,Antioch,TN,37013,36.0509376,-86.6516962,2.0,7,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,no,full_bar,2.0,0,1,0,1,0,0,0,0,0,0,2,7,1
Q_XR65cLnHn7sz7aez5L-Q,Salt on Mass,Indianapolis,IN,46204,39.774164,-86.1499508,4.0,391,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,free,ufull_bar,3.0,0,1,1,1,1,0,0,0,1,0,5,7,1
RfgC18JxAHdYi61wPMHkgA,Brewburgers,Kenneth City,FL,33709,27.8214408735,-82.713644655,3.5,54,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,ufree,beer_and_wine,1.0,1,1,0,1,0,0,0,0,0,0,3,7,1
LILOSbrbAfgFhhYhfDcWog,CJ's Doghouse,Kulpsville,PA,19443,40.2421534,-75.3347954,4.5,27,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,,ufree,ubeer_and_wine,2.0,1,0,0,1,0,0,0,0,0,0,2,5,1
jagmaEhb4lFekCc_umkjSw,10th Street Pub,Indianapolis,IN,46229,39.7828636169,-85.9891891479,4.0,23,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,ufree,full_bar,1.0,0,1,0,1,0,0,0,0,0,0,2,7,1
898K8ftMbdWe2Dc67QMC_Q,Salt Cracker Fish Camp,Clearwater,FL,33767,27.9767496661,-82.8264893219,4.0,483,1,1.0,,,0.0,1.0,1.0,1.0,0.0,paid,full_bar,2.0,1,1,1,0,1,0,0,0,1,0,5,7,1
Esz_uoKXBN4RJRWmtLpRlg,Sak'n Save Food Store,Reno,NV,89512,39.5472267,-119.7836783,2.5,28,1,,0.0,0.0,0.0,1.0,0.0,0.0,,,,2.0,0,0,0,0,1,0,0,0,0,0,1,7,1
Q_pHfuSpVEIVfjJLUSTu3g,Faragalli's Bakery,Philadelphia,PA,19147,39.9325892,-75.1659613,4.5,20,1,,0.0,,,0.0,,,,,,1.0,0,0,0,0,1,0,0,0,0,0,1,5,1
vVfP0O7SvcBphLYQ6CFNKg,Tangier Restaurant,Philadelphia,PA,19146,39.9456047,-75.1717901,3.5,95,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,no,full_bar,2.0,0,1,0,1,0,0,0,0,0,0,2,7,1
u-xGrOvBv1bxtpAHk-SZ5w,Vegan Commissary,Philadelphia,PA,19145,39.9221978,-75.1714459,4.5,144,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,uno,unone,2.0,0,1,0,0,1,0,0,1,0,0,3,4,1
-hCwC548xGJObF9NLeN5JA,Little Lodge,Philadelphia,PA,19107,39.9553500963,-75.1552136381,3.5,7,0,,1.0,1.0,,1.0,1.0,,,,,,0,0,0,0,0,1,0,0,0,0,1,7,1
e8TtxDPS7xM7RAMG178WnA,Steak ’n Shake,Riverview,FL,33578,27.8930206061,-82.3339585215,2.0,91,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,ufree,unone,1.0,1,1,0,0,0,0,0,0,0,0,2,7,1
UO-QrBeJYDiIfGm5oZgL2g,Anna's Taqueria,Reno,NV,89502,39.5139863,-119.80351,4.5,202,1,1.0,1.0,1.0,,1.0,,0.0,1.0,uno,ubeer_and_wine,2.0,0,0,0,0,0,1,0,0,0,0,1,7,1
l7FKRYrgvkFQhTLAC4ZOWw,The City Yogurt,Tucson,AZ,85714,32.1618697,-110.9905958,3.5,8,0,,,,,1.0,,,,uno,,1.0,0,1,0,0,1,0,0,0,0,0,2,7,1
pokS0UOGVKuILWtS1HNLBA,Applebee's Grill + Bar,Nashville,TN,37204,36.112401,-86.765567,2.5,83,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,ufree,ufull_bar,2.0,1,1,1,1,1,0,0,0,0,0,5,7,1
pT9Zvlj2OnprVu6RoPys9g,Reilly Craft Pizza & Drink NORTH,Tucson,AZ,85704,32.3386857,-110.9766263,4.5,15,1,1.0,0.0,1.0,1.0,1.0,,0.0,,,ufull_bar,,0,0,0,1,0,0,1,1,0,0,3,6,1
-JStjL-8mRZq4ov4uI1FaQ,Luberto's Brickoven Pizza,Dublin,PA,18917,40.3753297,-75.208113,4.0,96,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,uno,unone,2.0,0,0,0,0,0,0,1,0,0,0,1,7,1
ua_GnsX68HgGAY1DfxkjbA,Shenanigan's Restaurant & Sports Bar,Belleville,IL,62223,38.553907,-90.038473,3.0,10,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,,free,,1.0,1,0,0,1,0,0,0,0,0,0,2,0,0
6Pu5MKIWbn6FO-oebSSrYQ,The Southern Steak & Oyster,Nashville,TN,37201,36.1598191068,-86.7746758461,4.0,2295,1,1.0,,1.0,1.0,1.0,0.0,1.0,1.0,uno,ufull_bar,3.0,0,1,1,1,1,0,0,0,1,0,5,7,1
7ZeKBOTge-pKO9hSRjFJTA,Outback Steakhouse,Tucson,AZ,85741,32.33841,-111.0154547987,3.0,145,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,ufree,ufull_bar,2.0,0,0,1,1,1,0,0,0,0,0,3,7,1
rMnHptei5xyJgi10Wfd1ig,St Louis Italian Restaurant & Pizza Company,St Louis,MO,63112,38.648929,-90.284651,3.0,51,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,ufree,ufull_bar,2.0,0,0,0,0,0,0,1,0,0,0,1,6,1
3966MAWoL1GbB8Zjvspx1g,Urban Enoteca,Philadelphia,PA,19103,39.9501753,-75.1690403,3.0,34,0,0.0,,1.0,1.0,1.0,0.0,1.0,,,,2.0,0,1,0,1,0,0,1,0,0,0,3,0,0
mbzW1gqMXxy5hDkB3h2tmg,Chez Pierre French Bakery & Cafe,Metairie,LA,70006,30.0042438284,-90.1857832651,3.5,126,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,free,unone,1.0,0,1,0,0,1,1,0,0,0,0,3,7,1
BkzPB-keyU1Ri1Fd8YuiAw,Happy Joy Family Restaurant,Philadelphia,PA,19123,39.9710521,-75.1582199,4.5,21,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,no,,1.0,0,1,0,0,0,0,0,0,0,0,1,7,1
3nuDjIVfclE99gf4KBidKw,Little Greek Fresh Grill - Westshore,Tampa,FL,33609,27.946853,-82.527423,3.0,26,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,unone,1.0,0,0,0,0,0,0,0,1,0,0,1,7,1
6bfas5osLwyvyWcwwDg6XA,Atlantis Manhattan Deli,Reno,NV,89502,39.488627481,-119.7928863373,4.0,352,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,ufree,ufull_bar,2.0,0,0,0,0,0,0,0,0,0,0,0,7,1
zyPz0xvE5XkeCVH2J7g2gw,Von Elrod's Beer Hall & Kitchen,Nashville,TN,37219,36.1737493,-86.7849535,3.5,280,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,ufree,ufull_bar,2.0,1,1,0,1,0,0,0,0,0,0,3,6,1
X3ItPYxc6dIvFXp6Xij21w,Subway,Philadelphia,PA,19130,39.9625709,-75.168772,2.0,5,0,,,,,,,,,,,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0
xkTjLbBC7uB-rAIDqAm-sw,Los Comparres,Tampa,FL,33603,27.995155,-82.48414,4.5,339,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,uno,unone,1.0,0,0,0,0,0,1,0,0,1,0,2,3,1
iMWGmFrMVEEktWNriZ2cTQ,Little Gourmand,Nashville,TN,37215,36.1043822,-86.8172682,5.0,71,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,ufree,unone,2.0,0,1,0,0,1,0,0,0,0,0,2,6,1
xH9Z40Z66Q60vxbB70XiMw,Little Donkey,Nashville,TN,37208,36.1756379254,-86.7865289048,3.5,212,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,free,full_bar,2.0,0,0,0,1,0,1,0,0,0,0,2,7,1
whA2TmbaegoFnrTtFZ2i0Q,Goomba's Pizzeria,Colmar,PA,18915,40.2809343,-75.2612593,3.5,154,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,uno,unone,1.0,0,0,0,0,0,0,1,0,0,0,1,0,0
1rj-epXF4KW2z2U7FGISKw,Mojo's Pizza 2,Philadelphia,PA,19134,39.991377,-75.110666,3.5,7,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,uno,unone,1.0,0,0,0,0,0,0,1,0,0,0,1,7,1
11RNOheZvab_FDcLtsZUug,Chilitos Restaurant,Goleta,CA,93117,34.4115213049,-119.8476192355,3.0,8,0,1.0,0.0,1.0,0.0,1.0,1.0,,,,beer_and_wine,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0
b9di2gvBSmIYth_0L4Rb-g,Marwar Mirchi,Malvern,PA,19355,40.0396308,-75.5489133,3.5,23,0,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,7,1
BJphaOPeTtqUFF5pauQEhw,Los Caballos Locos,Philadelphia,PA,19148,39.9179108,-75.1491694,4.5,31,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,ufree,unone,1.0,0,1,0,0,1,1,0,0,0,0,3,6,1
_YfnWUGgsLiH13wiPuC7jg,Cotardo's Ristorante Italiano,Clementon,NJ,08021,39.8025371165,-75.0416321067,4.0,96,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,uno,unone,2.0,0,0,0,0,0,0,1,0,0,0,1,7,1
CcHbzM4bTBCHXe1YiAwAYA,Azaad Foods,Philadelphia,PA,19149,40.040324,-75.0762134,4.0,43,1,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,uno,unone,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0
6dJd9hGR4amiMjAX9-Alkg,Golden Wok,Indianapolis,IN,46227,39.7159849,-86.1483714,4.0,37,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,uno,unone,1.0,0,0,0,0,0,1,0,0,0,0,1,6,1
yWy4F04qriidq4-xKm4zfQ,Sands Bistro on the Beach,Clearwater Beach,FL,33767,27.966075,-82.824541,3.5,17,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,ufree,ufull_bar,2.0,0,1,0,0,0,0,0,0,1,0,2,7,1
VVVJceb90meoohfB2VKuyg,Tullia's,West Berlin,NJ,08091,39.8191839313,-74.9286944993,3.0,42,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,uno,unone,2.0,0,0,0,0,0,0,1,0,0,0,1,0,0
DdDUCLSLpbFeqMoOeXgdhw,Harvest Diner-Restaurant,Cinnaminson,NJ,08077,40.0064586,-74.9740104,3.5,14,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,uno,unone,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0
7hRaOnXRRS8q620F6G4C7Q,The Corner Pub and Grill,Saint Louis,MO,63122,38.5683141,-90.4781753,3.5,220,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,ufree,ufull_bar,2.0,0,1,0,1,0,0,0,0,0,0,2,7,1
g6YU9lV-caYDhiPJviIMeQ,Tha Joint Sushi & Grill,Sparks,NV,89436,39.584552,-119.741473,4.0,597,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,uno,ubeer_and_wine,2.0,0,0,0,1,0,1,0,0,0,0,2,7,1
nwYEN669Fk9bH9qceFvnjQ,Istanbul Grill & Cafe,Philadelphia,PA,19106,39.955585,-75.143719,3.0,5,0,0.0,1.0,1.0,1.0,1.0,,,,,ufull_bar,2.0,0,0,0,0,0,0,0,0,0,0,0,6,1
aurl4I40YVQfQ8loOdgKCg,Crown Fried Chicken,Philadelphia,PA,19123,39.971145,-75.15902,3.5,11,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,,,unone,1.0,1,0,0,0,0,0,0,0,0,0,1,7,1
rWpMxlzl0v5GgeRDEpbmww,Anthony's,Lithia,FL,33547,27.860135,-82.197974,3.5,11,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,uno,beer_and_wine,2.0,0,0,0,0,0,0,1,0,0,0,1,6,1
0Mjhi7hYia7iv8da7NBL3Q,IHOP,PINELLAS PARK,FL,33781,27.83952,-82.697436,2.5,45,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,free,none,2.0,1,1,0,0,0,0,0,0,0,0,2,7,1
HaD5ujravYVhw-Ob2-q8Vg,Sunshine Kitty Catfe,St. Petersburg,FL,33712,27.7704836,-82.6561742,4.5,16,1,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,1,0,0
NxHgOhIkbET-XXKwWSqygg,Palace Bowling & Entertainment Center,Downingtown,PA,19335,40.0197950489,-75.6816330925,3.5,17,1,0.0,,,1.0,1.0,1.0,1.0,,free,ufull_bar,1.0,0,0,0,1,0,0,1,0,0,0,2,7,1
1_5TInJdy44V0Gez1kxP6Q,The Simple Greek,New Orleans,LA,70130,29.950374771,-90.0719227755,4.5,20,1,,1.0,1.0,,,1.0,1.0,,,,,0,0,0,0,0,0,0,0,0,0,0,5,0
UNMgl1rSdpCeI5YD4OvgtA,Taco Bell,Maryland Heights,MO,63043,38.715174,-90.453627,1.5,15,0,,0.0,1.0,0.0,1.0,0.0,,,,unone,1.0,1,0,0,0,0,1,0,0,0,0,2,7,1
BK8NZlJtgsKnh_L_mTRc6Q,The Yard,New Orleans,LA,70116,29.962044,-90.057491,4.0,59,1,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,ufree,ufull_bar,,1,1,0,1,0,0,0,1,1,0,5,4,1
sRx8k8TamlZ1iyHYMis8BQ,Latin American Restaurant Pollo on Grill,Camden,NJ,08105,39.9479381,-75.0728373,3.5,25,1,0.0,,1.0,0.0,1.0,0.0,1.0,,,unone,2.0,0,1,0,0,0,1,0,0,0,0,2,7,1
PoBZX9MFHgedETW30s97VQ,Dierbergs Markets,St. Louis,MO,63129,38.4664508435,-90.3051173687,3.5,13,1,,1.0,0.0,,1.0,,,,,,2.0,0,0,0,0,1,0,0,0,0,0,1,7,1
MGwfYs8jMV6p106zN4WEcA,El Herradero,Indianapolis,IN,46222,39.8198155,-86.2314711,4.5,6,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,ufree,ubeer_and_wine,2.0,0,0,0,0,0,1,0,0,0,0,1,7,1
av45C-bRKQ-1-zTRTWNXng,Subway,Pinellas Park,FL,33781,27.8389385247,-82.6976083951,3.0,14,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,unone,1.0,1,0,0,0,0,0,0,0,0,0,1,7,1
_uyLoz0BbrQIVmUEm_td1Q,Jimmy The Greek's,Alton,IL,62002,38.8879587,-90.1582947,3.0,33,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,uno,ufull_bar,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0
S457rz-XJp56seb4vzMrEQ,Dollar Express Chinese restaurant,St Louis,MO,63132,38.6910299765,-90.3829482076,4.0,67,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,free,unone,1.0,1,0,0,0,0,1,0,0,0,0,2,6,1
qIzKtmOjBC3CSMmPQ068ew,Taco Bell,Smyrna,TN,37167,35.99176,-86.52667,2.0,10,1,,1.0,1.0,0.0,1.0,,,,,,1.0,1,0,0,0,0,1,0,0,0,0,2,7,1
74OprXnWEpLcTwxjt5ioWQ,Banh Mi & Roll Factory,Nashville,TN,37206,36.174002,-86.7506121,4.5,26,1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,uno,unone,1.0,0,0,0,0,0,1,0,1,0,0,2,7,1
5HdDg_x1vGgqfERWcOiMTw,Guthries,Tampa,FL,33611,27.8885784,-82.506062666,4.5,76,1,1.0,0.0,1.0,0.0,1.0,,1.0,1.0,ufree,unone,,1,1,0,0,0,0,0,0,0,0,2,7,1
5T6o3L6BDoT0LCl37n1g6g,Shake Shack,Fishers,IN,46037,39.9568795845,-86.0019990069,3.0,154,1,1.0,1.0,,,,,,,,,2.0,1,1,0,0,0,0,0,0,0,0,2,7,1
FBr-VFAumJUoZs9LIaxhVQ,Ikigai Sushi Bowls and Wraps,Saint Petersburg,FL,33714,27.8215057196,-82.6887660725,4.5,71,1,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,ufree,ubeer_and_wine,,0,0,0,1,0,1,0,0,0,0,2,7,1
C73TRGYqFWr1PbEqzD4S8w,Playfield 76,Reno,NV,89501,39.5256263,-119.816768,5.0,16,1,0.0,0.0,1.0,,1.0,,1.0,0.0,ufree,ufull_bar,2.0,0,0,0,1,0,0,1,0,0,0,2,7,1
98WBvrn7wzu_93zc7fRfzQ,Vero Amore - Dove,Marana,AZ,85658,32.427404,-111.0792377,4.0,248,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,ufull_bar,2.0,0,0,0,0,0,0,1,0,0,0,1,7,1
Vsu5oklNtbxpM7ycMBsVyg,Pollo Feliz,Tucson,AZ,85712,32.2358700301,-110.8997270465,3.5,9,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,1.0,0,0,0,0,1,1,0,1,0,0,3,7,1
zGbycl5wGZXkbtq4c6-qYw,Cafe European,Tampa,FL,33629,27.914222,-82.52704,5.0,52,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,ufree,unone,2.0,0,1,0,0,0,0,0,1,0,0,2,5,1
J4GlRZkyjbySh7yZfcfxgw,Key's Fuel Mart,New Orleans,LA,70117,29.968983,-90.029829,3.5,5,1,,,,,1.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,7,1
NKX81o3-dT9a1YCFD7sivg,China Park,Riverview,FL,33569,27.8522826,-82.3045825,3.0,27,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,,no,unone,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0
KPPyh-vQI3IbbQJUcegBjg,Dark Horse Pub,Philadelphia,PA,19147,39.9422776,-75.1450063,3.5,99,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,ufree,ufull_bar,2.0,0,1,0,1,0,0,0,0,0,0,2,7,1
N_XJkFxet-O4PfkFqrM9VA,Ristorante Verona,Malvern,PA,19355,40.0390404,-75.5469017,4.0,42,0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,uno,unone,2.0,0,0,0,0,0,0,1,0,0,0,1,6,1
w_r3vEPD-CimLOInLL_D1g,Eddie's Wood-Fired Dogs,Boise,ID,83706,43.5813751,-116.1733708,4.0,5,0,1.0,0.0,1.0,0.0,1.0,1.0,,,,unone,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0
tF8A5xKK_kRjIxUz0Vj9zA,JB Goods,Valley Park,MO,63122,38.5679930449,-90.4759968817,4.5,25,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,uno,unone,1.0,1,0,0,0,0,0,0,0,0,0,1,7,1
pvwdXO69MQKeAEFwcISnFA,Kabob On Wheels,Wilmington Manor,DE,19720,39.689440177,-75.5830020504,5.0,60,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,uno,none,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
s4eTJGMrxmnet8FYTOXOtw,Wawa,Sicklerville,NJ,08081,39.7439033,-74.9961695,3.5,12,1,,1.0,1.0,,1.0,,,,ufree,,1.0,0,0,0,0,1,0,0,0,0,0,1,7,1
J46HWg-cdKhAhncLtXzM4w,Smokin' Ain't EZ BBQ,Valrico,FL,33596,27.9462615,-82.2420317,5.0,5,1,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,uno,unone,,0,0,0,0,0,0,0,0,0,0,0,0,0
QSmuCHi63m8zEJvUc6SDAA,Monster Vegan,Philadelphia,PA,19107,39.9467611936,-75.1622402094,4.5,64,1,1.0,1.0,1.0,,,,,,,,2.0,0,0,0,0,0,0,1,1,0,0,2,5,1
V3YIe0PLC8Y0TJ0ncGo_mw,Steak ’n Shake,St. Louis,MO,63125,38.5067479,-90.3282315,1.5,33,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,ufree,none,2.0,1,1,1,0,1,0,0,0,0,0,4,7,1
CUz0n5KEyjkVR2Rbwb2h9A,Taco Bell,Tucson,AZ,85706,32.162319,-110.943096,2.0,16,1,,1.0,1.0,0.0,1.0,1.0,1.0,,,,1.0,1,0,0,0,0,1,0,0,0,0,2,7,1
L8sWcc0kcWlRrRx9yXfMWg,Smoke Rack BBQ & Grille,Lansdale,PA,19446,40.2449744,-75.2832531,3.0,16,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,,unone,2.0,0,0,0,0,0,0,0,0,0,0,0,4,1
ktKM1Fz8XwM0S-ONqLmGxw,Fran Keller's Eatery,Kennett Square,PA,19348,39.846668,-75.712514,4.0,35,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,uno,unone,1.0,0,1,0,0,0,0,0,0,0,0,1,5,1
VLryc6Q-JbhMdrg7L6rRww,Porta Via Italian Kitchen Cool springs,Franklin,TN,37067,35.9440275,-86.8277986,3.5,77,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,no,ufull_bar,2.0,0,0,0,1,0,0,1,0,0,0,2,7,1
xawcrpUKPFG_YzEpGS0j9Q,Caln Pizza & Pasta,Downingtown,PA,19335,39.9976770941,-75.7423211306,4.5,43,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,ufree,unone,1.0,0,0,0,0,0,0,1,0,0,0,1,6,1
9zrNqMUgFABwNTSLqDlj_A,Gyros R Us,Madison,TN,37115,36.2998076,-86.6953834,3.5,8,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,,uno,none,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
ndUuRwcL2wYBOXXgLTJyEQ,Sabrosa Taqueria,Doylestown,PA,18901,40.3103604831,-75.1296019248,4.0,48,0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,uno,unone,1.0,1,0,0,0,0,1,0,0,0,0,2,6,1
xhly1r_gnd5so5fcHMqpag,China King,Wood River,IL,62095,38.86435,-90.077542,3.0,8,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,none,2.0,0,0,0,0,0,1,0,0,0,0,1,7,1
7Qkj7_DBptnXGHAG8Qg4cw,Neptune Grill,Gulfport,FL,33707,27.7377907,-82.70785359999999,4.0,144,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ufree,ufull_bar,2.0,0,1,0,0,0,0,0,0,0,0,1,7,1
v61wRXqmrsBjoJrKkIHj9g,Brick and Mortar,Philadelphia,PA,19107,39.9577723662,-75.1584718344,4.0,132,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,ufree,ufull_bar,2.0,0,1,0,1,0,0,0,0,0,0,2,7,1
C6viAwGwbbzDazD5IBM2ZQ,Boston Pizza,Edmonton,AB,T6V 1J6,53.62967,-113.5442643982,3.0,17,1,,1.0,1.0,0.0,,1.0,1.0,,ufree,None,,0,0,0,1,0,0,1,0,0,0,2,7,1
9KnTKfl4_XH5HuprnIgMBw,Hong Kong Restaurant,Saint Charles,MO,63301,38.78807,-90.512752,4.0,20,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,unone,2.0,0,0,0,1,0,1,0,0,0,0,2,6,1
WXjRpaHsXDoL6bVhpB5ysA,Fellini Cafe,LOWER MERION,PA,19010,40.022454,-75.3207667,3.5,35,1,,1.0,1.0,,,,,,,,2.0,0,0,0,0,0,0,1,1,0,0,2,7,1
HtWJVjBrlFFQ_9q0B-5RQQ,Vons,Montecito,CA,93108,34.4225709,-119.6515068564,2.5,74,1,,1.0,1.0,,1.0,,,1.0,,,2.0,0,0,0,0,1,0,0,0,0,0,1,7,1
N4ZwhNGUFB8fSmbHnQ6nEw,Dry River Company,Tucson,AZ,85710,32.231199,-110.840465,4.0,188,0,1.0,,1.0,0.0,1.0,1.0,1.0,0.0,ufree,ufull_bar,2.0,0,0,0,0,1,0,1,0,0,0,2,7,1
_22VqZzLBVjhaKfTg70dIA,Linh-Nam Chinese Restaurant,Marana,AZ,85741,32.338072,-111.049933,4.0,118,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,uno,ubeer_and_wine,1.0,0,0,0,0,0,1,0,0,0,0,1,6,1
k8-uQ51SXUPKGphE-e0WBQ,Sexy Grilled Cheese and Salad,Tucson,AZ,85716,32.250057,-110.9343771,3.0,10,1,,1.0,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,7,1
H0tVJV7M5lb0bE5vDZd6KQ,Pho Son,Wilmington,DE,19803,39.8088077616,-75.5487550423,4.0,43,1,0.0,1.0,1.0,,1.0,,1.0,0.0,ufree,ubeer_and_wine,,0,0,0,0,0,1,0,0,0,0,1,0,0
UYkbkXVD-wK3OhXQrNJTGg,I Love Salad,Indianapolis,IN,46240,39.9257332,-86.0876415,4.5,89,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,ufree,none,2.0,0,1,0,0,1,1,0,1,0,0,4,6,1
nufiQLxclpY-F7Cx38qgZg,Charleys Philly Steaks,Indianapolis,IN,46250,39.9092285,-86.0653862,4.5,5,1,,,1.0,0.0,,1.0,,,,,,1,0,0,0,1,0,0,0,0,0,2,7,1
L5WoK3a0WLz9LMPqnGmoqA,Bruning's Seafood Restaurant,New Orleans,LA,70112,29.9595769,-90.0770127,4.0,5,0,,0.0,0.0,1.0,,1.0,,,,ufull_bar,2.0,0,0,0,0,0,0,0,0,1,0,1,0,0
YHOr_9eSbIGhcecc4Uow6Q,Casa Don Roge,Carpinteria,CA,93013,34.3993269,-119.5188094,4.0,34,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,,no,unone,1.0,0,1,0,0,0,1,0,0,0,0,2,0,0
r5Yib2yosvy0zTa6aWrwNg,El Caribeno Restaurant,Tampa,FL,33615,27.9970154,-82.5786158,2.0,12,1,1.0,1.0,1.0,,,,,1.0,,,,0,1,0,0,0,0,0,0,0,0,1,7,1
hmb-FWyN9Cx-zL_aroSpiw,Le Cafe De Paris,Boise,ID,83702,43.6160479,-116.2010853,4.0,55,0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,uno,ubeer_and_wine,2.0,0,0,0,0,0,0,0,0,0,0,0,7,1
4Co0fjkcBvNpUY1z-tg67g,Mrs Snyder's,New Castle,DE,19720,39.6607075,-75.5655219,4.0,7,0,1.0,,1.0,,1.0,1.0,,,,,,0,1,0,0,1,0,0,0,0,0,2,6,1
